date,UBS_x,UBS Financial Services Inc.,UBS Investment Bank,UBS Global Wealth Management,UBS Asset Management,Open,High,Low,Close,Volume,Dividends,Stock Splits,UBS_y,Union Bank of Switzerland,UBS tax evasion controversies,Banking in Switzerland,dow_open,dow_high,dow_low,dow_close,dow_vol,nas_open,nas_high,nas_low,nas_close,nas_vol,Wiki_total,Google_total,Stock_total,Nas_total,Dow_total,Wiki_Moment_1,Wiki_Moment_2,Wiki_Moment_1_s,Wiki_Moment_2_s,Wiki_MAvg,Wiki_MAvg_s,Wiki_Disparity,Wiki_Disparity_s,Wiki_ROC,Wiki_ROC_s,Wiki_Rocp,Wiki_EMA,Wiki_diff,Wiki_gain,Wiki_loss,Wiki_avg_gain,Wiki_avg_loss,Wiki_rs,Wiki_RSI,Wiki_Move,Wiki_MAvg_Move,Wiki_MAvg_s_Move,Wiki_EMA_Move,Wiki_Disparity_Move,Wiki_Disparity_s_Move,Wiki_RSI_Move,Google_Moment_1,Google_Moment_2,Google_Moment_1_s,Google_Moment_2_s,Google_MAvg,Google_MAvg_s,Google_Disparity,Google_Disparity_s,Google_ROC,Google_ROC_s,Google_Rocp,Google_EMA,Google_diff,Google_gain,Google_loss,Google_avg_gain,Google_avg_loss,Google_rs,Google_RSI,Google_Move,Google_MAvg_Move,Google_MAvg_s_Move,Google_EMA_Move,Google_Disparity_Move,Google_Disparity_s_Move,Google_RSI_Move,Stock_Moment_1,Stock_Moment_2,Stock_Moment_1_s,Stock_Moment_2_s,Stock_MAvg,Stock_MAvg_s,Stock_Disparity,Stock_Disparity_s,Stock_ROC,Stock_ROC_s,Stock_Rocp,Stock_EMA,Stock_diff,Stock_gain,Stock_loss,Stock_avg_gain,Stock_avg_loss,Stock_rs,Stock_RSI,Stock_Move,Stock_MAvg_Move,Stock_MAvg_s_Move,Stock_EMA_Move,Stock_Disparity_Move,Stock_Disparity_s_Move,Stock_RSI_Move,Nas_Moment_1,Nas_Moment_2,Nas_Moment_1_s,Nas_Moment_2_s,Nas_MAvg,Nas_MAvg_s,Nas_Disparity,Nas_Disparity_s,Nas_ROC,Nas_ROC_s,Nas_Rocp,Nas_EMA,Nas_diff,Nas_gain,Nas_loss,Nas_avg_gain,Nas_avg_loss,Nas_rs,Nas_RSI,Nas_Move,Nas_MAvg_Move,Nas_MAvg_s_Move,Nas_EMA_Move,Nas_Disparity_Move,Nas_Disparity_s_Move,Nas_RSI_Move,Dow_Moment_1,Dow_Moment_2,Dow_Moment_1_s,Dow_Moment_2_s,Dow_MAvg,Dow_MAvg_s,Dow_Disparity,Dow_Disparity_s,Dow_ROC,Dow_ROC_s,Dow_Rocp,Dow_EMA,Dow_diff,Dow_gain,Dow_loss,Dow_avg_gain,Dow_avg_loss,Dow_rs,Dow_RSI,Dow_Move,Dow_MAvg_Move,Dow_MAvg_s_Move,Dow_EMA_Move,Dow_Disparity_Move,Dow_Disparity_s_Move,Dow_RSI_Move,target_1,target_2,target_3,target_4,target_5
2019-01-16,3.9166666666666665,0.0,0.0,0.0,0.0,11.318637312824102,11.496550061966788,11.301693664692298,11.471134185791016,2680300.0,0.0,0.0,1968.0,131.0,40.0,419.0,,,,,,,,,,,593.9166666666666,1968.0,11.471134185791016,,,100.30964109781841,183.33333333332575,126.58969804618117,12475.0,621.1944444444445,621.1944444444445,95.60881813710147,95.60881813710147,0.30964109781842486,26.589698046181176,323.95454545455885,584.3796296296296,-60.70833333333337,0.0,-60.71,,,,,0,1,0,0,0,0,0,98.35082458770614,-3300.0,120.81031307550644,33900.0,1741.0,1741.0,113.03848363009766,113.03848363009766,-1.6491754122938531,20.810313075506446,-59.63636363636363,1741.3333333333333,304.0,304.0,0.0,,,,,1,1,1,1,1,1,0,104.47530723456194,49.13778305053711,102.7313973746875,30.49917221069336,11.3016939163208,11.3016939163208,101.49924666801962,101.49924666801962,4.475307234561924,2.731397374687504,23.34483461330197,11.29039806789822,0.2711038589477539,0.27,0.0,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-17,3.083333333333333,0.0,0.0,0.0,0.0,11.284750176404447,11.475371283961092,11.259334298048962,11.4287748336792,2586400.0,0.0,0.0,1694.0,146.0,40.0,492.0,,,,,,,,,,,681.0833333333334,1694.0,11.4287748336792,,,120.03231017770597,11366.666666666662,110.73775489465486,6604.166666666674,636.1666666666666,643.2083333333334,107.06051873198848,105.88844982833452,20.032310177705966,10.737754894654847,5.99193548387097,641.1574074074074,87.16666666666674,87.17,0.0,,,,,1,1,1,1,1,1,0,83.98611799702529,-32300.0,106.47391577624137,10300.0,1729.25,1775.3333333333333,97.96154402197485,95.41870071348104,-16.013882002974714,6.473915776241358,-5.244582043343653,1725.3333333333333,-274.0,0.0,-274.0,,,,,0,0,1,0,0,0,0,102.97709641606258,33.0409049987793,101.73454720425524,19.4857597351076,11.3334641456604,11.366646448771158,100.8409669523267,100.54658500366006,2.977096416062584,1.7345472042552312,34.589775413541,11.344054222106934,-0.042359352111816406,0.0,-0.04,,,,,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
2019-01-18,3.125,0.0,0.0,0.0,3.125,11.496550318181756,11.53891065138952,11.433010222348184,11.530438423156738,2937900.0,0.0,0.0,1600.0,136.0,26.0,437.0,,,,,,,,,,,602.125,1603.125,11.530438423156738,,,128.3392539964476,13295.833333333338,91.98014130227229,-5250.0,629.3583333333333,625.7083333333334,95.67284138606782,96.2309382699607,28.33925399644761,-8.019858697727706,4.528674396740833,624.8194444444445,-78.95833333333337,0.0,-78.96,,,,,0,0,0,0,0,0,0,98.41160220994475,-2587.5,96.34164663461539,-6087.5,1704.025,1755.0416666666667,94.07872537081322,91.34398518553691,-1.5883977900552488,-3.6583533653846154,-61.95652173913043,1687.2083333333333,-90.875,0.0,-90.88,,,,,0,0,0,0,0,0,0,103.26250502944472,36.429595947265625,102.95006430046519,33.040809631347656,11.372859001159668,11.47678248087565,101.3855743923406,100.46751728866951,3.262505029444725,2.9500643004651788,31.65129374437161,11.39912223815918,0.10166358947753906,0.1,0.0,,,,,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-22,5.916666666666667,0.0,0.0,0.0,0.0,10.937396546118004,11.064477549970617,10.886564790941904,10.962812423706056,5007400.0,0.0,0.0,2102.0,126.0,42.0,439.0,,,,,,,,,,,612.9166666666666,2102.0,10.962812423706056,,,99.65449495291648,-212.5,103.19910200645432,1900.0,607.5208333333333,612.9166666666666,100.8881725592401,100.0,-0.3455050470835309,3.199102006454329,-288.4313725490196,623.8777777777777,10.791666666666629,10.79,0.0,,,,,1,0,0,0,1,1,0,132.11816467630422,51100.0,106.8089430894309,13400.0,1852.5625,2102.0,113.46445801423704,100.0,32.11816467630421,6.808943089430894,4.113502935420744,1836.6833333333334,498.875,498.88,0.0,,,,,1,1,1,1,1,1,0,97.58672948252305,-27.110481262206676,95.56868785725999,-50.832176208495916,11.246625423431396,10.962812423706056,97.47646081344507,100.0,-2.413270517476939,-4.431312142740023,-40.43754265251185,11.23617680867513,-0.5676259994506818,0.0,-0.57,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
2019-01-23,7.916666666666667,0.0,0.0,0.0,0.0,11.166141063112372,11.170377177064289,11.022116420571765,11.056004524230955,2790600.0,0.0,0.0,1810.0,133.0,38.0,413.0,,,,,,,,,,,591.9166666666666,1810.0,11.056004524230955,,,90.42072433326967,-6270.833333333338,86.90811207634894,-8916.666666666675,602.4166666666666,602.4166666666666,98.25702033476276,98.25702033476276,-9.579275666730322,-13.091887923651058,-9.439202657807302,602.3194444444443,-21.0,0.0,-21.0,24.425714285714285,-21.554285714285715,-1.1332184517497348,850.6467661691548,0,0,0,0,0,0,0,108.77403846153845,14600.0,106.84769775678866,11600.0,1956.0,1956.0,92.5357873210634,92.5357873210634,8.774038461538462,6.8476977567886665,12.397260273972604,1838.375,-292.0,0.0,-292.0,114.42,-85.27714285714286,-1.3417428887325358,392.61764705882365,0,1,0,1,0,0,0,98.7140588158309,-14.402580261230646,96.73831784357378,-37.277030944824396,11.009408473968506,11.009408473968506,100.42323845438767,100.42323845438767,-1.285941184169099,-3.261682156426212,-76.76405424375162,11.183085123697916,0.09319210052489879,0.09,0.0,0.08857142857142856,-0.05785714285714285,-1.5308641975308643,288.37209302325573,1,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0
2019-01-24,11.791666666666666,0.0,0.0,0.0,0.0,11.022116702997328,11.12378101657991,10.963659460101594,11.072948455810549,2265600.0,0.0,0.0,1667.0,118.0,32.0,353.0,,,,,,,,,,,514.7916666666666,1667.0,11.072948455810549,,,86.67742388101586,-7912.5,85.49581343851635,-8733.333333333338,573.2083333333334,573.2083333333334,89.80882459838627,89.80882459838627,-13.322576118984145,-14.504186561483639,-6.506055818852027,573.2083333333333,-77.125,0.0,-77.12,23.282857142857143,-27.062857142857144,-0.8603251689189189,-615.9486016628871,0,0,0,0,0,0,0,84.70528455284553,-30100.0,103.98440545808967,6387.5,1859.6666666666667,1859.6666666666667,89.63972037999642,89.63972037999642,-15.294715447154472,3.984405458089669,-5.5382059800664445,1859.6666666666667,-143.0,0.0,-143.0,103.42,-95.49142857142859,-1.0830291424810004,1304.396396396399,0,0,0,1,0,0,1,96.52880243983468,-39.8185729980467,96.03232808192786,-45.74899673461896,11.030588467915853,11.030588467915853,100.38402291970104,100.38402291970104,-3.471197560165314,-3.9676719180721367,-27.808501465770092,11.030588467915853,0.016943931579593396,0.02,0.0,0.09,-0.047857142857142855,-1.8805970149253732,213.5593220338983,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1
2019-01-25,5.416666666666667,0.0,0.0,0.0,0.0,11.072949097854911,11.161905882370258,11.06447767719894,11.098365783691406,2884400.0,0.0,0.0,1440.0,112.0,30.0,346.0,,,,,,,,,,,493.4166666666667,1440.0,11.098365783691406,,,72.4458583139606,-18766.666666666668,80.50305914343984,-11949.999999999995,553.2604166666666,533.375,89.18343908271046,92.50839778142334,-27.5541416860394,-19.496940856560155,-2.6292184724689167,546.6111111111111,-21.374999999999943,0.0,-21.37,23.282857142857143,-28.523571428571426,-0.8162672476397967,-444.2687747035576,0,0,0,0,0,1,1,85.00590318772137,-25400.0,68.50618458610846,-66200.0,1754.75,1639.0,82.06297193332384,87.85845027455765,-14.994096812278631,-31.49381541389153,-5.669291338582677,1719.7777777777778,-227.0,0.0,-227.0,103.42,-105.34857142857143,-0.9816934259058364,-5362.518518518521,0,0,0,0,0,0,0,97.10897226696498,-33.0409049987793,101.23648343824827,13.555335998534979,11.047532796859741,11.075772921244303,100.46012976622359,100.20398452196295,-2.8910277330350227,1.236483438248276,-33.589775413541,11.053180906507704,0.0254173278808576,0.03,0.0,0.065,-0.047857142857142855,-1.3582089552238807,379.1666666666666,1,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-28,12.333333333333334,0.0,0.0,0.0,0.0,10.988229051897012,11.089893369674757,10.971284594955968,11.04753303527832,4429400.0,0.0,0.0,1548.0,106.0,36.0,339.0,,,,,,,,,,,493.3333333333333,1548.0,11.04753303527832,,,81.93204622517473,-10879.166666666668,83.34506546529636,-9858.333333333332,500.51388888888886,493.3333333333333,98.56536337652967,100.0,-18.067953774825273,-16.654934534703646,-4.534661049406357,533.2847222222222,-0.08333333333337123,0.0,-0.08,21.109999999999996,-28.529285714285713,-0.7399414135850378,-284.52873784538355,0,0,0,0,1,1,1,96.56140350877193,-5512.5,85.52486187845304,-26200.0,1551.6666666666667,1548.0,99.76369495166487,100.0,-3.43859649122807,-14.475138121546962,-28.081632653061224,1685.8333333333333,108.0,108.0,0.0,71.84857142857143,-105.34857142857143,-0.682008027771751,-214.47334754797447,1,0,0,0,1,1,1,95.81190783770552,-48.2905387878418,99.923376578455,-0.8471488952634942,11.072949091593424,11.04753303527832,99.77046714380364,100.0,-4.188092162294475,-0.07662342154499263,-22.877220492018573,11.047532876332602,-0.05083274841308594,0.0,-0.05,0.05714285714285715,-0.05142857142857143,-1.1111111111111112,999.9999999999995,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1,0
2019-01-29,1.5416666666666667,0.0,0.0,0.0,0.0,11.089892869869027,11.140724622488897,11.005172204894397,11.022116661071776,2517200.0,0.0,0.0,1787.0,163.0,83.0,440.0,,,,,,,,,,,687.5416666666666,1787.0,11.022116661071776,,,112.17539089055064,7462.5,133.55726426547955,17275.0,558.0972222222222,590.4375,123.19388796257125,116.4461381038072,12.175390890550647,33.55726426547957,9.213288665549973,562.8564814814814,194.20833333333331,194.21,0.0,34.11642857142857,-28.529285714285713,-1.195838862321925,610.6238813602656,1,1,1,1,1,1,1,85.01427212178876,-31500.0,107.19856028794241,12000.0,1591.6666666666667,1667.5,112.27225130890052,107.16641679160419,-14.985727878211227,7.198560287942411,-5.673015873015872,1630.111111111111,239.0,239.0,0.0,88.49142857142859,-105.34857142857143,-0.8399869819917554,-524.9491525423733,1,1,1,0,1,1,0,100.5409582420427,5.93042373657191,99.54093713213214,-5.083179473877308,11.056005160013834,11.034824848175049,99.69348332918094,99.88483562468711,0.5409582420427009,-0.4590628678678533,185.8571520463245,11.056004948086208,-0.025416374206544745,0.0,-0.03,0.055,-0.05357142857142856,-1.0266666666666668,3849.999999999976,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
2019-01-30,3.4166666666666665,0.0,0.0,0.0,0.0,11.098366527333972,11.233918962386488,11.05177007480108,11.183086395263672,2176500.0,0.0,0.0,1569.0,163.0,41.0,406.0,,,,,,,,,,,613.4166666666666,1569.0,11.183086395263672,,,103.6322680557511,2150.0,124.32021617969937,11999.999999999995,598.0972222222222,598.0972222222222,102.56136358358685,102.56136358358685,3.6322680557510916,24.320216179699365,28.53100775193798,576.537037037037,-74.125,0.0,-74.12,34.11642857142857,-32.59142857142857,-1.0467914438502672,2237.1428571428637,0,1,1,1,0,0,1,86.68508287292818,-24100.0,108.95833333333333,12900.0,1634.6666666666667,1634.6666666666667,95.98287112561175,95.98287112561175,-13.314917127071823,8.958333333333334,-6.5103734439834025,1584.111111111111,-218.0,0.0,-218.0,88.49142857142859,-119.34857142857143,-0.7414536052858375,-286.7777777777779,0,1,0,0,0,0,1,101.14943758167063,12.708187103271662,100.76336114004063,8.472061157226562,11.084245363871256,11.084245363871256,100.89172540076193,100.89172540076193,1.1494375816706381,0.7633611400406274,87.99906945330258,11.09836557176378,0.1609697341918963,0.16,0.0,0.06642857142857143,-0.05142857142857142,-1.291666666666667,442.8571428571425,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-31,10.0,0.0,0.0,0.0,0.0,10.937396022695314,11.011950175736052,10.895035690104985,10.979756355285645,2367000.0,0.0,0.0,1667.0,162.0,46.0,406.0,,,,,,,,,,,624.0,1667.0,10.979756355285645,,,121.21408336705788,10920.833333333338,126.48648648648648,13066.666666666668,604.5729166666666,641.6527777777777,103.21335653612226,97.24885820039397,21.21408336705788,26.486486486486495,5.713849675696297,606.7314814814814,10.583333333333371,10.58,0.0,34.872142857142855,-30.829285714285714,-1.1311369060031047,862.5618374558302,1,1,1,1,1,0,0,100.0,0.0,107.68733850129199,11900.0,1642.75,1674.3333333333333,101.47618322934105,99.56201473223175,0.0,7.687338501291989,inf,1645.4444444444446,98.0,98.0,0.0,94.34857142857143,-119.34857142857143,-0.7905295413195442,-377.3942857142858,1,1,1,1,1,1,0,99.15838043591721,-9.319210052490412,99.38649941325141,-6.777667999267578,11.058123111724854,11.061653137207031,99.29131955172286,99.25963342996249,-0.8416195640827842,-0.6135005867485807,-117.81853068492086,11.049415694342718,-0.20333003997802734,0.0,-0.2,0.057857142857142864,-0.06571428571428571,-0.8804347826086958,-736.3636363636373,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-01,2.7916666666666665,0.0,0.0,0.0,0.0,10.878092309343591,10.962812168651444,10.83149586155277,10.903508186340332,3237900.0,0.0,0.0,1607.0,113.0,33.0,386.0,,,,,,,,,,,534.7916666666667,1607.0,10.903508186340332,,,108.38540787029218,4137.5000000000055,77.78316465668749,-15274.999999999989,590.6166666666666,590.7361111111111,90.54801478680477,90.52970634566103,8.385407870292191,-22.21683534331251,12.925478348439059,581.3125,-89.20833333333326,0.0,-89.21,34.872142857142855,-30.183571428571433,-1.155335210734316,743.7690432663019,0,0,0,0,0,0,0,111.59722222222221,16700.0,89.92725237828763,-18000.0,1635.6,1614.3333333333333,98.25140621178772,99.54573611397895,11.597222222222223,-10.072747621712368,9.622754491017965,1630.8333333333333,-60.0,0.0,-60.0,94.34857142857143,-95.92,-0.9836173001310616,-6004.000000000013,0,0,0,0,0,0,0,98.24426765932144,-19.485759735107422,98.92390474190545,-11.860847473144354,11.02720012664795,11.022116978963217,98.87830148281513,98.92390188881808,-1.755732340678566,-1.0760952580945573,-55.9562897960582,11.006584803263346,-0.0762481689453125,0.0,-0.08,0.052857142857142866,-0.07142857142857142,-0.7400000000000002,-284.6153846153849,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-04,10.708333333333334,0.0,0.0,0.0,0.0,10.818788568055236,10.886564780193911,10.767956004973142,10.869620323181152,2622800.0,0.0,0.0,1767.0,103.0,47.0,394.0,,,,,,,,,,,554.7083333333333,1767.0,10.869620323181152,,,112.44087837837837,6137.4999999999945,90.42928949870941,-5870.833333333338,571.1666666666666,554.7083333333331,97.11847096585934,100.00000000000003,12.440878378378367,-9.570710501290593,9.03801765105228,578.6472222222221,19.916666666666515,19.92,0.0,25.875,-30.183571428571433,-0.8572544193861371,-600.5470822281162,1,0,0,0,1,1,0,114.14728682170544,21900.0,112.61950286806884,19800.0,1680.3333333333333,1767.0,105.1577068042055,100.0,14.147286821705427,12.619502868068832,8.068493150684931,1679.3999999999999,160.0,160.0,0.0,105.77714285714286,-93.2057142857143,-1.1348783029857152,841.4090909090905,1,1,1,1,1,1,1,98.38957067130701,-17.791271209716797,97.196962797182,-31.346607208251953,10.917628288269043,10.869620323181152,99.56027111548141,100.0,-1.6104293286929812,-2.8030372028180035,-61.09524268982338,10.974673525492351,-0.03388786315917969,0.0,-0.03,0.04785714285714286,-0.07357142857142858,-0.6504854368932039,-186.11111111111114,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
2019-02-05,1.75,0.0,0.0,0.0,0.0,10.979757491413531,11.072949586390378,10.971285262427577,11.030590057373049,1796100.0,0.0,0.0,1678.0,151.0,60.0,808.0,,,,,,,,,,,1020.75,1678.0,11.030590057373049,,,148.46372947094116,33320.833333333336,163.58173076923077,39675.0,703.4166666666666,787.7291666666665,145.1131382537614,129.58133876385182,48.46372947094116,63.581730769230774,3.0633987745404525,721.0277777777777,466.04166666666674,466.04,0.0,56.33642857142858,-30.183571428571433,-1.866459994793762,215.41213743376852,1,1,1,1,1,1,1,93.90039171796307,-10900.0,100.65986802639473,1100.0,1684.0,1722.5,99.6437054631829,97.41654571843252,-6.099608282036933,0.6598680263947211,-15.394495412844037,1679.5555555555554,-89.0,0.0,-89.0,100.56285714285715,-99.56285714285715,-1.0100439062186128,10056.285714285666,0,1,0,1,0,0,1,100.07687630753537,0.8473396301273084,100.4629765947669,5.083370208740412,10.93457285563151,10.9501051902771,100.8781065617217,100.73501455645754,0.07687630753537263,0.46297659476690317,1301.7908835109906,10.955282211303711,0.1609697341918963,0.16,0.0,0.05928571428571429,-0.07142857142857142,-0.8300000000000001,-488.2352941176473,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1,1
2019-02-06,5.125,0.0,0.0,0.0,0.0,11.047532106653618,11.098364665247734,10.9966995480595,11.005171775817873,2195900.0,0.0,0.0,1696.0,104.0,44.0,459.0,,,,,,,,,,,612.125,1696.0,11.005171775817873,,,99.7894307838609,-129.16666666666288,114.46045968056096,7733.333333333326,729.1944444444443,729.1944444444443,83.9453735095806,83.9453735095806,-0.2105692161391054,14.46045968056095,-473.9032258064655,672.9861111111111,-408.625,0.0,-408.62,56.33642857142858,-55.034285714285716,-1.0236605752258334,4326.439934174406,0,1,0,0,0,0,1,108.09432759719566,12700.0,105.53827006845053,8900.0,1713.6666666666667,1713.6666666666667,98.96907216494844,98.96907216494844,8.094327597195667,5.5382700684505295,13.354330708661417,1688.0,18.0,18.0,0.0,80.13428571428572,-99.56285714285715,-0.8048612506098086,-412.4558823529412,1,1,0,1,0,1,0,98.40907408601305,-17.7914619445799,100.93239338880768,10.166358947754084,10.96846071879069,10.96846071879069,100.3346965264168,100.3346965264168,-1.5909259139869514,0.9323933888076745,-61.85647818093193,10.958105829026964,-0.02541828155517578,0.0,-0.03,0.04,-0.07357142857142858,-0.5436893203883495,-119.14893617021275,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-07,7.666666666666667,0.0,0.0,0.0,0.0,10.945868723748047,10.962812372742588,10.784899614540947,10.818788528442385,2844000.0,0.0,0.0,1713.0,120.0,43.0,428.0,,,,,,,,,,,598.6666666666667,1713.0,10.818788528442385,,,95.94017094017096,-2533.3333333333258,107.924584992113,4395.8333333333485,696.5625,743.8472222222222,85.94586511141021,80.48247661370131,-4.059829059829047,7.924584992113001,-23.631578947368496,685.6851851851851,-13.458333333333258,0.0,-13.46,50.11000000000001,-55.99571428571429,-0.8948899150445188,-851.3834951456315,0,0,1,1,1,0,0,102.75944811037792,4600.0,96.9439728353141,-5400.0,1713.5,1695.6666666666667,99.97081995914795,101.02221348535483,2.7594481103779245,-3.0560271646859083,37.23913043478261,1713.4444444444446,17.0,17.0,0.0,81.34857142857143,-79.99142857142859,-1.0169661035110904,5994.10526315792,1,0,0,1,1,1,1,98.5339581167867,-16.096782684325994,99.53234985926454,-5.0831794738767755,10.931042671203615,10.951516787211103,98.97307012571683,98.78803766320556,-1.4660418832132844,-0.4676501407354686,-67.2108752451322,10.918569988674587,-0.18638324737548828,0.0,-0.19,0.04,-0.08428571428571428,-0.4745762711864407,-90.32258064516131,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-08,8.083333333333334,0.0,0.0,0.0,0.0,10.717123673428818,10.767956237609123,10.611223238679694,10.74254035949707,2054300.0,0.0,0.0,1433.0,121.0,44.0,445.0,,,,,,,,,,,618.0833333333334,1433.0,10.74254035949707,,,115.57460070120761,8329.166666666662,60.55188178626827,-40266.666666666664,680.8666666666667,609.625,90.77890923333007,101.38746497163558,15.574600701207626,-39.44811821373173,7.420710355177593,670.4027777777778,19.41666666666663,19.42,0.0,51.49714285714286,-50.355714285714285,-1.0226673097109138,4511.6395494367935,1,0,0,0,1,1,1,89.17237087741132,-17400.0,85.39928486293206,-24500.0,1657.4,1614.0,86.46072161216362,88.78562577447336,-10.827629122588675,-14.600715137067938,-8.235632183908045,1620.0,-280.0,0.0,-280.0,81.34857142857143,-93.5,-0.8700381970970207,-669.4568539854224,0,0,0,0,0,0,0,98.52370609447591,-16.096782684326172,97.38862838363356,-28.804969787597834,10.893342208862306,10.855500221252443,98.61565122554812,98.95942278611699,-1.4762939055240822,-2.6113716163664393,-66.73718947549278,10.868208567301433,-0.07624816894531428,0.0,-0.08,0.032857142857142856,-0.09,-0.36507936507936506,-57.5,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0
2019-02-11,10.0,0.0,0.0,0.0,0.0,10.827259330787918,10.852676014762848,10.734067246748236,10.75101089477539,1454600.0,0.0,0.0,2560.0,123.0,35.0,392.0,,,,,,,,,,,560.0,2560.0,10.75101089477539,,,100.9539547810411,529.1666666666742,91.48458239738615,-5212.5,592.25,559.9999999999999,94.55466441536512,100.00000000000003,0.9539547810411015,-8.515417602613844,105.8267716535418,640.5777777777778,-58.08333333333337,0.0,-58.08,50.72642857142857,-54.50428571428571,-0.9306869708804026,-1342.730194743809,0,0,0,0,1,0,0,144.878324844369,79300.0,150.9433962264151,86400.0,1902.0,2560.0,134.5951629863302,100.0,44.87832484436899,50.943396226415096,3.228247162673392,1958.2666666666667,1127.0,1127.0,0.0,126.21428571428571,-93.5,-1.349885408708938,385.80786026200883,1,1,1,1,1,1,1,98.9087987907654,-11.860942840576172,97.6905323586047,-25.416088104248225,10.770779927571615,10.75101089477539,99.81645681251347,100.0,-1.0912012092345922,-2.3094676413952997,-90.64212718398984,10.8458984375,0.008470535278320312,0.01,0.0,0.03357142857142857,-0.04928571428571429,-0.6811594202898551,-213.63636363636368,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,1,1
